word,type,note,url,sefaria_ref
νῆμα,Greek,"Greek νῆμα, ἡ, “string” of musical instruments. Tying a new string would make an unusable instrument usable; this is biblically forbidden also in the Temple where biblically forbidden work on the Sabbath is only permitted for the explicitly required sacrifices. Making a permanent knot is also biblically forbidden (Mishnah Šabbat",https://chavrutai.com/yerushalmi/Eruvin/10#12-2,Jerusalem_Talmud_Eruvin.10.12.2
ἡ,Greek,"Greek νῆμα, ἡ, “string” of musical instruments. Tying a new string would make an unusable instrument usable; this is biblically forbidden also in the Temple where biblically forbidden work on the Sabbath is only permitted for the explicitly required sacrifices. Making a permanent knot is also biblically forbidden (Mishnah Šabbat",https://chavrutai.com/yerushalmi/Eruvin/10#12-2,Jerusalem_Talmud_Eruvin.10.12.2
βύνιτος,Greek,"This word has not been explained. Perhaps it is Egyptian, appearing in Greek as βύνιτος, ὁ “an Egyptian garment” (E.G.).",https://chavrutai.com/yerushalmi/Eruvin/10#13-2,Jerusalem_Talmud_Eruvin.10.13.2
ὁ,Greek,"This word has not been explained. Perhaps it is Egyptian, appearing in Greek as βύνιτος, ὁ “an Egyptian garment” (E.G.).",https://chavrutai.com/yerushalmi/Eruvin/10#13-2,Jerusalem_Talmud_Eruvin.10.13.2
διαβήτης,Greek,"Greek διαβήτης, τό. In the Babylonian sources the word appears as דיופי.Producing sound mechanically is rabbinically forbidden on the Sabbath. An exception is made for medical purposes. It is permitted to make a contraption which can be put together without violating any Sabbath rule, which produces a monotonous sound which induces sleep in a sick person. For this one lifts water in a siphon which delivers water into an ˋedeq",https://chavrutai.com/yerushalmi/Eruvin/10#13-3,Jerusalem_Talmud_Eruvin.10.13.3
τό,Greek,"Greek διαβήτης, τό. In the Babylonian sources the word appears as דיופי.Producing sound mechanically is rabbinically forbidden on the Sabbath. An exception is made for medical purposes. It is permitted to make a contraption which can be put together without violating any Sabbath rule, which produces a monotonous sound which induces sleep in a sick person. For this one lifts water in a siphon which delivers water into an ˋedeq",https://chavrutai.com/yerushalmi/Eruvin/10#13-3,Jerusalem_Talmud_Eruvin.10.13.3
ψυκτήρ,Greek,"Greek ψυκτήρ, -ῆρος. It must be a metal pot whose impurity can be removed in a miqweh",https://chavrutai.com/yerushalmi/Eruvin/10#14-1,Jerusalem_Talmud_Eruvin.10.14.1
ῆρος,Greek,"Greek ψυκτήρ, -ῆρος. It must be a metal pot whose impurity can be removed in a miqweh",https://chavrutai.com/yerushalmi/Eruvin/10#14-1,Jerusalem_Talmud_Eruvin.10.14.1
missicus,Latin,"Latin missicus,",https://chavrutai.com/yerushalmi/Pesachim/1#3-4,Jerusalem_Talmud_Pesachim.1.3.4
δισάκκιον,Greek,"Greek δισάκκιον, τό. A different version is in the Babli 13a.",https://chavrutai.com/yerushalmi/Pesachim/1#4-6,Jerusalem_Talmud_Pesachim.1.4.6
τό,Greek,"Greek δισάκκιον, τό. A different version is in the Babli 13a.",https://chavrutai.com/yerushalmi/Pesachim/1#4-6,Jerusalem_Talmud_Pesachim.1.4.6
splenium,Latin,"Latin splenium,",https://chavrutai.com/yerushalmi/Pesachim/2#1-5,Jerusalem_Talmud_Pesachim.2.1.5
splenium,Latin,"Latin splenium,",https://chavrutai.com/yerushalmi/Pesachim/2#1-6,Jerusalem_Talmud_Pesachim.2.1.6
πλατεῖα,Greek,"Greek πλατεῖα (sc., ὁδός) “a wide (road)”, equivalent of Hebrew רחוֹב.",https://chavrutai.com/yerushalmi/Pesachim/2#2-14,Jerusalem_Talmud_Pesachim.2.2.14
ὁδός,Greek,"Greek πλατεῖα (sc., ὁδός) “a wide (road)”, equivalent of Hebrew רחוֹב.",https://chavrutai.com/yerushalmi/Pesachim/2#2-14,Jerusalem_Talmud_Pesachim.2.2.14
ὑποθήκη,Greek,Greek ὑποθήκη.,https://chavrutai.com/yerushalmi/Pesachim/2#2-16,Jerusalem_Talmud_Pesachim.2.2.16
τύπος,Greek,"Greek τύπος, ὁ, “figure, form”.",https://chavrutai.com/yerushalmi/Pesachim/2#4-12,Jerusalem_Talmud_Pesachim.2.4.12
ὁ,Greek,"Greek τύπος, ὁ, “figure, form”.",https://chavrutai.com/yerushalmi/Pesachim/2#4-12,Jerusalem_Talmud_Pesachim.2.4.12
κόλλιξ,Greek,"Greek κόλλιξ; S. Fraenkel conjectures a diminutive κολλίσκιον, τό.",https://chavrutai.com/yerushalmi/Pesachim/2#4-12,Jerusalem_Talmud_Pesachim.2.4.12
κολλίσκιον,Greek,"Greek κόλλιξ; S. Fraenkel conjectures a diminutive κολλίσκιον, τό.",https://chavrutai.com/yerushalmi/Pesachim/2#4-12,Jerusalem_Talmud_Pesachim.2.4.12
τό,Greek,"Greek κόλλιξ; S. Fraenkel conjectures a diminutive κολλίσκιον, τό.",https://chavrutai.com/yerushalmi/Pesachim/2#4-12,Jerusalem_Talmud_Pesachim.2.4.12
τρώξιμος,Greek,"Greek τρώξιμος, -ον, “edible”; τά τρώξιμα “vegetables eaten raw”, in rabbinic sources traditionally used for endives.",https://chavrutai.com/yerushalmi/Pesachim/2#5-2,Jerusalem_Talmud_Pesachim.2.5.2
ον,Greek,"Greek τρώξιμος, -ον, “edible”; τά τρώξιμα “vegetables eaten raw”, in rabbinic sources traditionally used for endives.",https://chavrutai.com/yerushalmi/Pesachim/2#5-2,Jerusalem_Talmud_Pesachim.2.5.2
τά,Greek,"Greek τρώξιμος, -ον, “edible”; τά τρώξιμα “vegetables eaten raw”, in rabbinic sources traditionally used for endives.",https://chavrutai.com/yerushalmi/Pesachim/2#5-2,Jerusalem_Talmud_Pesachim.2.5.2
τρώξιμα,Greek,"Greek τρώξιμος, -ον, “edible”; τά τρώξιμα “vegetables eaten raw”, in rabbinic sources traditionally used for endives.",https://chavrutai.com/yerushalmi/Pesachim/2#5-2,Jerusalem_Talmud_Pesachim.2.5.2
θέρμος,Greek,"Greek θέρμος, ὁ. Raw lupines are cattle feed, too bitter for human consumption. They become edible only after long cooking. This statement seems to supprt R. Ḥiyya bar Abba.",https://chavrutai.com/yerushalmi/Pesachim/2#5-4,Jerusalem_Talmud_Pesachim.2.5.4
ὁ,Greek,"Greek θέρμος, ὁ. Raw lupines are cattle feed, too bitter for human consumption. They become edible only after long cooking. This statement seems to supprt R. Ḥiyya bar Abba.",https://chavrutai.com/yerushalmi/Pesachim/2#5-4,Jerusalem_Talmud_Pesachim.2.5.4
μάλαγμα,Greek,Greek μάλαγμα The base of the unguent contains flour.,https://chavrutai.com/yerushalmi/Pesachim/2#6-3,Jerusalem_Talmud_Pesachim.2.6.3
καταφερές,Greek,"Greek adjective καταφερές, “inclined”.",https://chavrutai.com/yerushalmi/Pesachim/2#7-5,Jerusalem_Talmud_Pesachim.2.7.5
adjective,Greek,"Greek adjective καταφερές, “inclined”.",https://chavrutai.com/yerushalmi/Pesachim/2#7-5,Jerusalem_Talmud_Pesachim.2.7.5
ζῦθος,Greek,"Greek ζῦθος, ὁ, a kind of beer.",https://chavrutai.com/yerushalmi/Pesachim/3#1-1,Jerusalem_Talmud_Pesachim.3.1.1
ὁ,Greek,"Greek ζῦθος, ὁ, a kind of beer.",https://chavrutai.com/yerushalmi/Pesachim/3#1-1,Jerusalem_Talmud_Pesachim.3.1.1
ζύμη,Greek,"Greek ζύμη, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/3#1-1,Jerusalem_Talmud_Pesachim.3.1.1
ἡ,Greek,"Greek ζύμη, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/3#1-1,Jerusalem_Talmud_Pesachim.3.1.1
κόλλα,Greek,"Greek κόλλα, -ης, ἡ, “flour paste”.",https://chavrutai.com/yerushalmi/Pesachim/3#1-1,Jerusalem_Talmud_Pesachim.3.1.1
ης,Greek,"Greek κόλλα, -ης, ἡ, “flour paste”.",https://chavrutai.com/yerushalmi/Pesachim/3#1-1,Jerusalem_Talmud_Pesachim.3.1.1
ἡ,Greek,"Greek κόλλα, -ης, ἡ, “flour paste”.",https://chavrutai.com/yerushalmi/Pesachim/3#1-1,Jerusalem_Talmud_Pesachim.3.1.1
ζῦθος,Greek,"Greek ζῦθος, ὁ, a kind of beer.",https://chavrutai.com/yerushalmi/Pesachim/3#1-6,Jerusalem_Talmud_Pesachim.3.1.6
ὁ,Greek,"Greek ζῦθος, ὁ, a kind of beer.",https://chavrutai.com/yerushalmi/Pesachim/3#1-6,Jerusalem_Talmud_Pesachim.3.1.6
ζύμη,Greek,"Greek ζύμη, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/3#1-7,Jerusalem_Talmud_Pesachim.3.1.7
ἡ,Greek,"Greek ζύμη, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/3#1-7,Jerusalem_Talmud_Pesachim.3.1.7
χλῆδος,Greek,"Greek χλῆδος, ὁ, “dirt, slime”.",https://chavrutai.com/yerushalmi/Pesachim/3#1-8,Jerusalem_Talmud_Pesachim.3.1.8
ὁ,Greek,"Greek χλῆδος, ὁ, “dirt, slime”.",https://chavrutai.com/yerushalmi/Pesachim/3#1-8,Jerusalem_Talmud_Pesachim.3.1.8
κόλλα,Greek,"Greek κόλλα, -ης, ἡ, “flour paste”.",https://chavrutai.com/yerushalmi/Pesachim/3#1-9,Jerusalem_Talmud_Pesachim.3.1.9
ης,Greek,"Greek κόλλα, -ης, ἡ, “flour paste”.",https://chavrutai.com/yerushalmi/Pesachim/3#1-9,Jerusalem_Talmud_Pesachim.3.1.9
ἡ,Greek,"Greek κόλλα, -ης, ἡ, “flour paste”.",https://chavrutai.com/yerushalmi/Pesachim/3#1-9,Jerusalem_Talmud_Pesachim.3.1.9
τέταρτον,Greek,Following the reading of G; τέταρτον is the Greek equivalent of the Roman quartarius,https://chavrutai.com/yerushalmi/Pesachim/3#1-12,Jerusalem_Talmud_Pesachim.3.1.12
tractum,Latin,"Latin tractum, tracta",https://chavrutai.com/yerushalmi/Pesachim/3#2-5,Jerusalem_Talmud_Pesachim.3.2.5
κιβωτός,Greek,"Greek κιβωτός “box, chest” (in LXX used to translate תֵּיבָה). Obviously not the boxes have to be eliminated but their contents have to be cleaned out. It seems that the boxes made in Bireh were used to store pastry. (S. Liebermann).",https://chavrutai.com/yerushalmi/Pesachim/3#2-5,Jerusalem_Talmud_Pesachim.3.2.5
προλήνια,Greek,"Liebermann reads προλήνια, places surrounding the ληνός, “kneading trough.” Not only the implement where one makes dough has to be cleaned, but also its surroundings.",https://chavrutai.com/yerushalmi/Pesachim/3#2-5,Jerusalem_Talmud_Pesachim.3.2.5
ληνός,Greek,"Liebermann reads προλήνια, places surrounding the ληνός, “kneading trough.” Not only the implement where one makes dough has to be cleaned, but also its surroundings.",https://chavrutai.com/yerushalmi/Pesachim/3#2-5,Jerusalem_Talmud_Pesachim.3.2.5
corticea,Latin,Latin corticea,https://chavrutai.com/yerushalmi/Pesachim/4#1-10,Jerusalem_Talmud_Pesachim.4.1.10
ἰδιώτης,Greek,"Greek ἰδιώτης, ὁ.",https://chavrutai.com/yerushalmi/Pesachim/4#7-2,Jerusalem_Talmud_Pesachim.4.7.2
ὁ,Greek,"Greek ἰδιώτης, ὁ.",https://chavrutai.com/yerushalmi/Pesachim/4#7-2,Jerusalem_Talmud_Pesachim.4.7.2
terms,Greek,"S. Liebermann’s remark is convincing that they choose to formulate the statement in Greek terms, “lease is acquired like a buy by acquisition” to make the point of their rejection of the Roman law clear to all traders. They consider the right to use leased property as a valuable asset which once acquired in due form cannot be taken away.",https://chavrutai.com/yerushalmi/Pesachim/4#9-7,Jerusalem_Talmud_Pesachim.4.9.7
numerus,Latin,"Latin numerus; a military unit of native auxiliaries in the late Roman Empire. For nonpayment, the government threatened to enslave the children.",https://chavrutai.com/yerushalmi/Pesachim/4#9-7,Jerusalem_Talmud_Pesachim.4.9.7
κεφαλωτόν,Greek,Greek κεφαλωτόν “headed”.,https://chavrutai.com/yerushalmi/Pesachim/4#9-9,Jerusalem_Talmud_Pesachim.4.9.9
τρώξιμον,Greek,Greek τρώξιμον vegetable “eaten raw”.,https://chavrutai.com/yerushalmi/Pesachim/4#9-9,Jerusalem_Talmud_Pesachim.4.9.9
φερνή,Greek,"Greek φερνή, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/4#9-9,Jerusalem_Talmud_Pesachim.4.9.9
ἡ,Greek,"Greek φερνή, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/4#9-9,Jerusalem_Talmud_Pesachim.4.9.9
αἱ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-2,Jerusalem_Talmud_Pesachim.5.2.2
μοῖραι,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-2,Jerusalem_Talmud_Pesachim.5.2.2
τοῦ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-2,Jerusalem_Talmud_Pesachim.5.2.2
θεοῦ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-2,Jerusalem_Talmud_Pesachim.5.2.2
αἱ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-3,Jerusalem_Talmud_Pesachim.5.2.3
μοῖραι,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-3,Jerusalem_Talmud_Pesachim.5.2.3
τοῦ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-3,Jerusalem_Talmud_Pesachim.5.2.3
θεοῦ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-3,Jerusalem_Talmud_Pesachim.5.2.3
αἱ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-4,Jerusalem_Talmud_Pesachim.5.2.4
μοῖραι,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-4,Jerusalem_Talmud_Pesachim.5.2.4
τοῦ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-4,Jerusalem_Talmud_Pesachim.5.2.4
θεοῦ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#2-4,Jerusalem_Talmud_Pesachim.5.2.4
δήλωμα,Greek,Greek δήλωμα; cf. Berakhot,https://chavrutai.com/yerushalmi/Pesachim/5#5-4,Jerusalem_Talmud_Pesachim.5.5.4
ἀγκύλη,Greek,"Greek ἀγκύλη, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/5#9-1,Jerusalem_Talmud_Pesachim.5.9.1
ἡ,Greek,"Greek ἀγκύλη, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/5#9-1,Jerusalem_Talmud_Pesachim.5.9.1
αἱ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#10-1,Jerusalem_Talmud_Pesachim.5.10.1
μοῖραι,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#10-1,Jerusalem_Talmud_Pesachim.5.10.1
τοῦ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#10-1,Jerusalem_Talmud_Pesachim.5.10.1
θεοῦ,Greek,"Greek αἱ μοῖραι [τοῦ θεοῦ], the fat which is forbidden for human consumption.",https://chavrutai.com/yerushalmi/Pesachim/5#10-1,Jerusalem_Talmud_Pesachim.5.10.1
κεντρόω,Greek,"Greek κεντρόω “to spur, goad, hit with a sharp instrument”.",https://chavrutai.com/yerushalmi/Pesachim/6#1-4,Jerusalem_Talmud_Pesachim.6.1.4
καῖρος,Greek,"Greek καῖρος, ό.",https://chavrutai.com/yerushalmi/Pesachim/6#1-7,Jerusalem_Talmud_Pesachim.6.1.7
ό,Greek,"Greek καῖρος, ό.",https://chavrutai.com/yerushalmi/Pesachim/6#1-7,Jerusalem_Talmud_Pesachim.6.1.7
ἐσχάρα,Greek,"Greek ἐσχάρα, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/7#2-1,Jerusalem_Talmud_Pesachim.7.2.1
ἡ,Greek,"Greek ἐσχάρα, ἡ.",https://chavrutai.com/yerushalmi/Pesachim/7#2-1,Jerusalem_Talmud_Pesachim.7.2.1
ἐπίτροπος,Greek,". If there are multiple guardians (Greek ἐπίτροπος, ὁ).",https://chavrutai.com/yerushalmi/Pesachim/8#1-1,Jerusalem_Talmud_Pesachim.8.1.1
ὁ,Greek,". If there are multiple guardians (Greek ἐπίτροπος, ὁ).",https://chavrutai.com/yerushalmi/Pesachim/8#1-1,Jerusalem_Talmud_Pesachim.8.1.1
ἐπίτροπος,Greek,". If there are multiple guardians (Greek ἐπίτροπος, ὁ).",https://chavrutai.com/yerushalmi/Pesachim/8#1-8,Jerusalem_Talmud_Pesachim.8.1.8
ὁ,Greek,". If there are multiple guardians (Greek ἐπίτροπος, ὁ).",https://chavrutai.com/yerushalmi/Pesachim/8#1-8,Jerusalem_Talmud_Pesachim.8.1.8
συμβόλαια,Greek,"Greek συμβόλαια, τὰ, “contributions to partake in a common meal/”",https://chavrutai.com/yerushalmi/Pesachim/8#4-2,Jerusalem_Talmud_Pesachim.8.4.2
τὰ,Greek,"Greek συμβόλαια, τὰ, “contributions to partake in a common meal/”",https://chavrutai.com/yerushalmi/Pesachim/8#4-2,Jerusalem_Talmud_Pesachim.8.4.2
ἐπικάρσιον,Greek,"Greek ἐπικάρσιον, τό.",https://chavrutai.com/yerushalmi/Pesachim/8#8-6,Jerusalem_Talmud_Pesachim.8.8.6
τό,Greek,"Greek ἐπικάρσιον, τό.",https://chavrutai.com/yerushalmi/Pesachim/8#8-6,Jerusalem_Talmud_Pesachim.8.8.6
καλῶς,Greek,"קִילוּס “praise” is derived from Greek καλῶς! “beautiful, excellent”. For the use as “eulogy” compare καλολογέω, same as ἐυλογέω (E. G.).",https://chavrutai.com/yerushalmi/Pesachim/8#8-6,Jerusalem_Talmud_Pesachim.8.8.6
